LMP8760,gas8760
16.7413,2.503
17.2098,2.503
15.7914,2.503
16.1951,2.503
18.6002,2.503
18.6572,2.503
23.1936,2.503
20.7826,2.503
26.2526,2.503
29.346,2.503
25.7319,2.503
22.5747,2.503
23.1256,2.503
22.9042,2.503
21.4721,2.503
19.7694,2.503
12.8274,2.503
12.0899,2.503
8.0275,2.503
12.1674,2.503
12.5601,2.503
13.5977,2.503
14.465,2.503
14.7386,2.503
15.8342,2.503
16.3383,2.503
15.8179,2.503
15.8493,2.503
25.4961,2.503
26.8804,2.503
23.4785,2.503
25.8002,2.503
28.0143,2.503
44.8205,2.503
30.0367,2.503
19.8195,2.503
20.7965,2.503
20.7447,2.503
17.5878,2.503
15.8306,2.503
15.2809,2.503
13.7758,2.503
13.9478,2.503
14.1981,2.503
13.942,2.503
13.8158,2.503
14.0319,2.503
14.3658,2.503
14.902,2.503
15.0709,2.503
13.9082,2.503
17.841,2.503
18.5938,2.503
126.8485,2.503
20.456,2.503
66.7319,2.503
20.2113,2.503
20.4052,2.503
20.6826,2.503
23.2588,2.503
21.4839,2.503
19.1039,2.503
23.4514,2.503
24.9361,2.503
16.8593,2.503
16.0464,2.503
13.7417,2.503
14.4207,2.503
13.7901,2.503
13.7364,2.503
14.077,2.503
14.8887,2.503
17.0623,2.503
17.9682,2.503
16.781,2.503
16.6409,2.503
20.4062,2.503
16.31,2.503
16.3136,2.503
16.9638,2.503
17.0096,2.503
33.6109,2.503
30.9469,2.503
16.8537,2.503
17.9782,2.503
15.3354,2.503
13.3301,2.503
12.1287,2.503
11.6906,2.503
9.7236,2.503
6.9589,2.503
15.789,2.503
9.5359,2.503
11.5176,2.503
10.914,2.503
12.2598,2.503
13.5874,2.503
9.9911,2.503
11.5557,2.503
47.1545,2.503
8.0604,2.503
12.1449,2.503
16.6374,2.503
53.4389,2.503
18.5984,2.503
16.0356,2.503
17.7449,2.503
25.677,2.503
12.3818,2.503
11.3523,2.503
4.9982,2.503
1.4292,2.503
-1.5882,2.503
-9.9225,2.503
2.1975,2.503
-2.6186,2.503
-7.2811,2.503
-4.5746,2.503
-4.0651,2.503
3.1259,2.503
-3.6694,2.503
-13.1187,2.503
-8.6364,2.503
10.7268,2.503
9.815,2.503
13.6922,2.503
16.3784,2.503
21.6481,2.503
23.8663,2.503
15.9611,2.503
19.6285,2.503
14.9888,2.503
27.257,2.503
14.3171,2.503
7.8338,2.503
2.4266,2.503
-4.3632,2.503
-4.6456,2.503
-12.1843,2.503
-11.7075,2.503
-15.1114,2.503
-6.7901,2.503
0.7961,2.503
3.96,2.503
7.0876,2.503
11.6949,2.503
12.1118,2.503
18.3925,2.503
12.6274,2.503
15.279,2.503
98.8352,2.503
44.3756,2.503
20.254,2.503
20.9098,2.503
40.7125,2.503
18.7613,2.503
17.2437,2.503
15.5914,2.503
10.5539,2.503
6.7763,2.503
2.048,2.503
-1.8263,2.503
-1.7995,2.503
-1.8479,2.503
-0.4885,2.503
5.0344,2.503
10.6619,2.503
12.8635,2.503
17.2221,2.503
14.3249,2.503
24.7922,2.503
53.256,2.503
17.9962,2.503
22.1745,2.503
19.1801,2.503
19.4006,2.503
17.9647,2.503
21.2691,2.503
21.9859,2.503
23.183,2.503
91.2353,2.503
15.3892,2.503
13.5404,2.503
12.5603,2.503
12.2193,2.503
11.3727,2.503
12.0189,2.503
11.6321,2.503
12.3199,2.503
12.7855,2.503
13.2399,2.503
13.2788,2.503
16.201,2.503
14.994,2.503
15.3006,2.503
17.1096,2.503
18.1489,2.503
20.0249,2.503
17.9696,2.503
18.5184,2.503
20.3292,2.503
21.4412,2.503
20.5695,2.503
20.7616,2.503
23.1138,2.503
16.9855,2.503
15.3306,2.503
13.6388,2.503
13.4601,2.503
11.8877,2.503
11.7066,2.503
11.21,2.503
11.0571,2.503
10.8572,2.503
11.6528,2.503
12.4419,2.503
13.1519,2.503
12.9264,2.503
13.3848,2.503
16.2541,2.503
17.1885,2.503
145.7152,2.503
19.2751,2.503
67.7201,2.503
18.5175,2.503
20.2594,2.503
19.1503,2.503
18.6188,2.503
18.2044,2.503
16.4861,2.503
12.4418,2.503
4.4844,2.503
-9.2902,2.503
-23.2142,2.503
-0.8376,2.503
-1.8026,2.503
-6.9744,2.503
-12.2691,2.503
-5.9001,2.503
-6.0991,2.503
2.5291,2.503
0.3579,2.503
3.9627,2.503
14.2963,2.503
15.1661,2.503
15.4137,2.503
15.7628,2.503
15.7801,2.503
16.2264,2.503
15.7582,2.503
21.9763,2.503
22.4715,2.503
16.626,2.503
7.7991,2.503
4.9335,2.503
-5.6054,2.503
-6.2141,2.503
-6.6206,2.503
-2.6101,2.503
-6.0293,2.503
-4.0495,2.503
-3.8264,2.503
-2.6211,2.503
-1.2288,2.503
-6.5426,2.503
-5.1806,2.503
5.1879,2.503
14.4431,2.503
13.9746,2.503
14.1977,2.503
13.6717,2.503
10.5442,2.503
13.472,2.503
10.499,2.503
10.8749,2.503
14.3685,2.503
15.8383,2.503
12.3517,2.503
8.5439,2.503
-0.9021,2.503
1.2382,2.503
-0.6698,2.503
3.3481,2.503
5.5347,2.503
7.9136,2.503
11.9961,2.503
10.8554,2.503
54.5068,2.503
13.6845,2.503
13.8841,2.503
10.7275,2.503
10.7769,2.503
10.8734,2.503
8.2811,2.503
7.5799,2.503
10.7405,2.503
-4.1493,2.503
-3.8022,2.503
-2.9729,2.503
-3.9354,2.503
-3.1625,2.503
5.279,2.503
5.0384,2.503
8.537,2.503
11.5166,2.503
9.5876,2.503
8.5112,2.503
7.3338,2.503
6.3121,2.503
3.0387,2.503
-1.1875,2.503
1.3255,2.503
8.933,2.503
12.2074,2.503
249.8818,2.503
13.637,2.503
28.1878,2.503
47.7883,2.503
-4.9014,2.503
-3.2512,2.503
-3.7637,2.503
-2.9596,2.503
-3.163,2.503
-18.9197,2.503
3.3151,2.503
21.7146,2.503
14.4401,2.503
13.7711,2.503
14.342,2.503
14.6827,2.503
15.7217,2.503
15.1215,2.503
13.9764,2.503
12.649,2.503
11.9892,2.503
12.001,2.503
17.2834,2.503
12.7653,2.503
13.0093,2.503
152.2588,2.503
15.5956,2.503
14.403,2.503
13.6515,2.503
13.5572,2.503
14.2296,2.503
13.9004,2.503
18.5862,2.503
100.1786,2.503
79.7168,2.503
27.0583,2.503
13.9358,2.503
15.7219,2.503
13.9744,2.503
12.2236,2.503
11.4956,2.503
3.4084,2.503
0.8893,2.503
0.3177,2.503
-4.0121,2.503
1.7125,2.503
4.2522,2.503
6.0088,2.503
9.6996,2.503
19.1404,2.503
13.6428,2.503
2.8169,2.503
0.93,2.503
1.6476,2.503
6.6438,2.503
3.5299,2.503
0.3618,2.503
19.3445,2.503
24.7351,2.503
14.7905,2.529
13.2627,2.529
11.9059,2.529
6.998,2.529
3.1155,2.529
9.9766,2.529
9.7772,2.529
10.6116,2.529
12.9117,2.529
13.0186,2.529
12.122,2.529
10.9758,2.529
6.9793,2.529
4.8583,2.529
12.2275,2.529
2.6824,2.529
-3.045,2.529
6.3847,2.529
10.8043,2.529
11.5292,2.529
14.2802,2.529
15.2578,2.529
15.709,2.529
17.7706,2.529
27.8295,2.529
17.6191,2.529
35.9152,2.529
16.376,2.529
16.0626,2.529
16.1929,2.529
14.2232,2.529
11.3544,2.529
-7.0175,2.529
7.3243,2.529
-5.9346,2.529
-7.1698,2.529
-6.8497,2.529
9.2025,2.529
14.9845,2.529
9.542,2.529
10.7622,2.529
11.9671,2.529
10.1051,2.529
12.092,2.529
12.814,2.529
13.3444,2.529
13.6051,2.529
17.4194,2.529
38.8819,2.529
-8.187,2.529
-9.1556,2.529
-17.4189,2.529
-18.3109,2.529
-19.0859,2.529
-20.8537,2.529
-19.2162,2.529
-12.2497,2.529
-0.1717,2.529
-7.1735,2.529
-12.7503,2.529
-8.8345,2.529
3.8314,2.529
-2.967,2.529
-6.0926,2.529
-12.1258,2.529
-10.1419,2.529
1.2963,2.529
10.5208,2.529
9.4106,2.529
54.1675,2.529
79.2586,2.529
94.3194,2.529
15.9891,2.529
25.9746,2.529
15.1627,2.529
21.8297,2.529
14.4389,2.529
15.5747,2.529
13.891,2.529
15.9192,2.529
19.611,2.529
13.9462,2.529
14.0321,2.529
14.2695,2.529
13.8992,2.529
13.9041,2.529
86.4349,2.529
14.4589,2.529
46.5105,2.529
15.6626,2.529
13.1976,2.529
12.7721,2.529
14.2751,2.529
12.9347,2.529
11.9837,2.529
11.8429,2.529
5.2441,2.529
-0.9043,2.529
-5.7594,2.529
-20.5814,2.529
-26.7575,2.529
-27.3424,2.529
-29.2353,2.529
-29.4831,2.529
-23.8082,2.529
-25.5937,2.529
-20.444,2.529
-17.6185,2.529
-16.9432,2.529
-9.0303,2.529
1.2929,2.529
2.6291,2.529
7.0996,2.529
5.9339,2.529
6.2319,2.529
11.934,2.529
13.051,2.529
14.2552,2.529
20.1461,2.529
86.4723,2.529
41.7848,2.529
8.757,2.529
8.5601,2.529
3.2786,2.529
-0.7019,2.529
3.5645,2.529
8.5354,2.529
9.5346,2.529
11.1733,2.529
35.3889,2.529
80.7269,2.529
15.7297,2.529
14.672,2.529
13.6559,2.529
24.7129,2.529
21.8326,2.529
20.6228,2.529
20.7598,2.529
46.2118,2.529
56.7831,2.529
44.379,2.529
29.0607,2.529
34.1484,2.529
25.0536,2.529
20.8685,2.529
15.4882,2.529
10.7788,2.529
1.3477,2.529
-18.4593,2.529
-14.5452,2.529
-19.1513,2.529
-14.686,2.529
-3.0101,2.529
-0.3009,2.529
8.824,2.529
10.7953,2.529
11.224,2.529
7.6085,2.529
22.6842,2.529
29.8849,2.529
18.719,2.529
22.2006,2.529
23.5138,2.529
97.2098,2.529
48.0237,2.529
52.4896,2.529
35.5129,2.529
18.9926,2.529
11.4882,2.529
6.6762,2.529
-2.99,2.529
-7.243,2.529
-20.2034,2.529
-15.938,2.529
-9.3536,2.529
-0.3691,2.529
5.2309,2.529
6.2225,2.529
11.1065,2.529
13.4937,2.529
12.8132,2.529
12.5077,2.529
246.1428,2.529
25.5765,2.529
26.3498,2.529
30.1884,2.529
22.9723,2.529
18.3406,2.529
55.6799,2.529
35.6359,2.529
14.813,2.529
27.4896,2.529
-1.4905,2.529
-21.158,2.529
-25.4214,2.529
-24.741,2.529
-25.6917,2.529
-25.7555,2.529
-26.1843,2.529
-23.0068,2.529
-22.1235,2.529
-18.5603,2.529
-11.6925,2.529
23.4458,2.529
6.5678,2.529
7.8327,2.529
11.663,2.529
13.0713,2.529
12.3662,2.529
10.9783,2.529
11.8804,2.529
24.3992,2.529
14.4241,2.529
16.7022,2.529
85.7627,2.529
42.8465,2.529
16.8751,2.529
13.9452,2.529
11.7984,2.529
9.4856,2.529
7.8907,2.529
7.5742,2.529
8.5895,2.529
11.8379,2.529
12.6298,2.529
12.9596,2.529
13.5738,2.529
13.879,2.529
13.0867,2.529
12.7861,2.529
13.1887,2.529
15.9708,2.529
18.1151,2.529
27.9362,2.529
28.3478,2.529
34.0478,2.529
438.5197,2.529
75.5623,2.529
20.7387,2.529
19.7263,2.529
14.6078,2.529
8.9877,2.529
10.6776,2.529
6.0944,2.529
2.0476,2.529
7.1444,2.529
-0.6794,2.529
-8.6962,2.529
-6.648,2.529
-19.4368,2.529
-25.172,2.529
-24.2641,2.529
-25.7381,2.529
-13.0265,2.529
2.205,2.529
7.8924,2.529
4.1481,2.529
-1.6573,2.529
8.2808,2.529
-0.4627,2.529
-8.9646,2.529
10.0046,2.529
-8.1302,2.529
-1.6226,2.529
21.8392,2.529
5.8202,2.529
3.5601,2.529
-5.2641,2.529
-5.0765,2.529
-9.1902,2.529
-17.8957,2.529
-25.3644,2.529
-26.226,2.529
-22.4087,2.529
-22.3241,2.529
-13.2718,2.529
6.2742,2.529
42.8511,2.529
22.3364,2.529
19.7775,2.529
23.0209,2.529
23.5513,2.529
29.4579,2.529
20.8182,2.529
19.9226,2.529
20.1063,2.529
18.3167,2.529
88.3805,2.529
12.8514,2.529
-5.5959,2.529
-12.8826,2.529
-17.7842,2.529
-28.856,2.529
-24.4894,2.529
-23.5,2.529
-30.4474,2.529
-30.996,2.529
-28.849,2.529
-25.3,2.529
-7.107,2.529
6.3978,2.529
4.6195,2.529
15.1081,2.529
11.2406,2.529
11.6699,2.529
17.2665,2.529
17.5153,2.529
18.9734,2.529
19.875,2.529
25.0896,2.529
222.8825,2.529
27.7857,2.529
14.6771,2.529
12.6081,2.529
10.5434,2.529
0.4184,2.529
-23.4304,2.529
-9.02,2.529
-22.9661,2.529
-27.7417,2.529
-25.2899,2.529
-27.2899,2.529
-27.2521,2.529
-27.4164,2.529
-22.633,2.529
-28.1909,2.529
-16.7276,2.529
11.2838,2.529
14.6859,2.529
12.4986,2.529
9.8298,2.529
14.2478,2.529
15.4226,2.529
14.2803,2.529
10.5604,2.529
8.8456,2.529
-6.7372,2.529
-9.7928,2.529
-11.3156,2.529
-15.1589,2.529
-17.7567,2.529
-17.1437,2.529
-21.5701,2.529
-23.9801,2.529
-24.7478,2.529
-25.7207,2.529
-23.3857,2.529
5.7886,2.529
12.8239,2.529
15.6188,2.529
6.3022,2.529
-1.026,2.529
5.8507,2.529
10.8721,2.529
14.2174,2.529
10.0383,2.529
16.1655,2.529
16.1465,2.529
14.6833,2.529
26.8436,2.529
20.0698,2.529
16.9267,2.529
17.1826,2.529
19.6097,2.529
48.2199,2.529
16.4169,2.529
17.8577,2.529
17.7972,2.529
17.7765,2.529
29.1898,2.529
17.3705,2.529
19.669,2.529
22.9872,2.529
24.6284,2.529
52.894,2.529
22.9983,2.529
21.1126,2.529
15.999,2.529
14.4613,2.529
9.5542,2.529
12.1136,2.529
14.2691,2.529
5.945,2.529
-17.9338,2.529
-50.9497,2.529
-19.0672,2.529
-23.8119,2.529
-25.5958,2.529
-26.9203,2.529
-28.2278,2.529
-25.0848,2.529
-21.7274,2.529
-25.2064,2.529
-26.2534,2.529
-13.477,2.529
-15.6347,2.529
-6.8115,2.529
5.1946,2.529
17.0493,2.529
12.2447,2.529
15.7579,2.529
18.7945,2.529
13.0328,2.529
13.7148,2.529
13.9804,2.529
16.3419,2.529
103.6049,2.529
138.0878,2.529
40.8815,2.529
15.4871,2.529
4.4595,2.529
-2.2976,2.529
2.0551,2.529
6.8606,2.529
5.2738,2.529
0.4766,2.529
3.8255,2.529
8.1786,2.529
9.8865,2.529
5.4993,2.529
1.028,2.529
-2.0728,2.529
-4.0825,2.529
-2.82,2.529
0.2786,2.529
5.6562,2.529
8.3728,2.529
11.2895,2.529
16.6709,2.529
19.3501,2.529
17.2667,2.529
19.2674,2.529
23.8038,2.529
23.0902,2.529
16.3885,2.529
13.6742,2.529
15.7698,2.529
36.6369,2.529
23.4794,2.529
27.7419,2.529
22.966,2.529
25.0702,2.529
28.4125,2.529
57.9218,2.529
32.2124,2.529
27.8192,2.529
190.3466,2.529
25.2082,2.529
27.711,2.529
30.9317,2.529
30.492,2.529
28.6721,2.529
27.4901,2.529
36.4896,2.529
29.8447,2.529
34.034,2.529
27.5934,2.529
20.5357,2.529
39.8021,2.529
59.2187,2.529
12.7798,2.529
16.7974,2.529
11.648,2.529
11.6785,2.529
13.1013,2.529
17.5419,2.529
23.2005,2.529
110.2179,2.529
172.3886,2.529
21.6944,2.529
53.0014,2.529
105.7734,2.529
34.5414,2.529
24.4601,2.529
66.1457,2.529
114.4778,2.529
53.3382,2.529
22.1737,2.529
22.6752,2.529
25.3544,2.529
15.0816,2.529
19.0305,2.529
32.8493,2.529
13.2664,2.529
12.1383,2.529
14.032,2.529
13.4665,2.529
12.7365,2.529
14.2546,2.529
20.4164,2.529
18.6446,2.529
19.4157,2.529
24.4145,2.529
36.7799,2.529
37.6152,2.529
30.7908,2.529
28.3028,2.529
32.9131,2.529
34.3332,2.529
26.7704,2.529
20.2604,2.529
20.3541,2.529
16.5865,2.529
56.4587,2.529
18.2768,2.529
19.8192,2.529
11.2672,2.529
8.0934,2.529
4.8879,2.529
4.0638,2.529
-5.8755,2.529
-13.729,2.529
-33.102,2.529
-19.8349,2.529
-10.5907,2.529
-6.6381,2.529
-2.6617,2.529
1.2029,2.529
3.8232,2.529
-0.906,2.529
22.0388,2.529
-1.2121,2.529
-6.7076,2.529
-14.6207,2.529
-20.2247,2.529
-16.663,2.529
-23.096,2.529
-13.9879,2.529
34.6078,2.529
-1.1522,2.529
-5.6447,2.529
-14.2724,2.529
-15.5737,2.529
-18.1662,2.529
-26.8758,2.529
-27.6895,2.529
-26.7218,2.529
-16.3886,2.529
-16.3204,2.529
-11.5804,2.529
-7.9505,2.529
-8.6139,2.529
-8.7911,2.529
-13.3667,2.529
-14.3769,2.529
-13.501,2.529
-18.9863,2.529
-19.2995,2.529
-23.5551,2.529
-4.3434,2.529
4.0001,2.529
14.7714,2.529
18.5807,2.529
17.2021,2.529
18.7049,2.529
47.7776,2.529
24.8876,2.529
21.3398,2.529
27.536,2.529
26.4481,2.529
22.978,2.529
23.8541,2.529
19.5819,2.529
20.968,2.529
27.1125,2.529
30.7954,2.529
38.0026,2.529
-4.1143,2.529
17.5131,2.529
22.014,2.529
24.6247,2.529
24.4968,2.529
36.2553,2.529
24.0543,2.529
22.0961,2.529
23.8074,2.529
28.2597,2.529
17.9796,2.529
16.4808,2.529
17.8229,2.529
15.1659,2.529
14.0934,2.529
20.7573,2.529
16.9234,2.529
23.1492,2.529
15.962,2.529
13.897,2.529
15.1405,2.529
16.9765,2.529
18.5334,2.529
17.4816,2.529
16.6569,2.529
18.6881,2.529
18.5153,2.529
13.544,2.529
15.1309,2.529
16.4756,2.529
13.9134,2.529
95.788,2.529
39.3621,2.529
32.8094,2.529
19.4972,2.529
13.9183,2.529
13.8506,2.529
50.2266,2.529
16.3605,2.529
56.574,2.529
94.0314,2.529
18.4168,2.529
79.2458,2.529
164.2833,2.529
38.5827,2.529
160.406,2.529
63.3291,2.529
136.0934,2.529
177.0868,2.529
64.1255,2.529
52.7187,2.529
386.1936,2.529
51.938,2.529
53.7717,2.529
49.9615,2.529
174.7426,2.529
127.9706,2.529
102.9644,2.529
93.9719,2.529
45.8315,2.529
142.0226,2.529
72.1093,2.529
25.1105,2.529
28.3709,2.529
33.3881,2.529
28.6029,2.529
28.7605,2.529
58.4234,2.529
133.3637,2.529
92.8144,2.529
67.0494,2.529
52.3612,2.529
174.3055,2.529
84.7194,2.529
39.85,2.529
39.6324,2.529
31.4532,2.529
27.5929,2.529
30.3953,2.529
39.2199,2.529
37.3896,2.529
46.4393,2.529
60.6047,2.529
47.2446,2.529
42.075,2.529
40.0491,2.529
31.5476,2.529
29.1062,2.529
28.1671,2.529
32.6522,2.529
28.929,2.529
31.6513,2.529
28.6291,2.529
26.5187,2.529
33.7387,2.529
36.3876,2.529
34.9033,2.529
28.6166,2.529
27.9867,2.529
10.9875,2.529
3.4275,2.529
13.5681,2.529
12.1539,2.529
-10.5999,2.529
2.0302,2.529
0.736,2.529
-23.5627,2.529
-15.2584,2.529
-12.4973,2.529
-31.1055,2.529
-31.5981,2.529
-30.3624,2.529
-31.5329,2.529
-29.7481,2.529
-25.9055,2.529
-29.9054,2.529
-29.5805,2.529
-27.4256,2.529
-22.8922,2.529
-18.5415,2.529
-18.6285,2.529
-12.1868,2.529
13.0383,2.529
19.2412,2.529
19.6186,2.529
17.2593,2.529
19.3581,2.529
19.6151,2.529
21.2535,2.529
1.0281,2.529
-35.2508,2.529
-37.1623,2.529
-31.4878,2.529
-4.5087,2.529
3.892,2.529
12.0051,2.529
11.5843,2.529
6.7587,2.529
3.4685,2.529
13.5611,2.529
14.8192,2.529
15.6661,2.529
33.3315,2.529
33.5744,2.529
38.0864,2.529
27.8644,2.529
23.8104,2.529
19.3233,2.529
18.1787,2.529
7.875,2.529
-17.0243,2.529
-2.6275,2.529
-20.1852,2.529
-36.426,2.529
-38.3755,2.529
-36.8222,2.529
-35.2628,2.529
-35.332,2.529
-38.0148,2.529
-38.0963,2.529
-36.6718,2.529
-37.7657,2.529
-36.8759,2.529
-36.3268,2.529
-35.228,2.529
-33.7321,2.529
-35.249,2.529
-26.1721,2.529
-13.6792,2.529
-25.5216,2.529
-19.2422,2.529
-20.9433,2.529
-27.2644,2.529
-28.2088,2.529
-34.4166,2.529
-32.37,2.529
-15.6923,2.529
-26.2226,2.601
-33.2652,2.601
-30.5505,2.601
-22.392,2.601
-20.2543,2.601
-21.3581,2.601
-3.0723,2.601
6.8074,2.601
3.1281,2.601
19.91,2.601
17.1264,2.601
37.5722,2.601
11.176,2.601
10.5942,2.601
113.1213,2.601
20.5926,2.601
20.3791,2.601
15.1682,2.601
-15.9864,2.601
-31.7558,2.601
-30.5417,2.601
3.2007,2.601
24.8712,2.601
24.1332,2.601
-2.7469,2.601
3.6863,2.601
2.0295,2.601
-1.427,2.601
-6.435,2.601
-11.1288,2.601
-17.4722,2.601
-19.4897,2.601
-27.6094,2.601
-24.2145,2.601
-21.6375,2.601
-3.3763,2.601
-2.5196,2.601
-4.9352,2.601
11.6826,2.601
19.1712,2.601
18.3169,2.601
15.9252,2.601
17.6652,2.601
18.2294,2.601
18.9922,2.601
20.3,2.601
21.6651,2.601
17.7231,2.601
4.4218,2.601
-2.4286,2.601
-19.5414,2.601
-26.5627,2.601
-25.587,2.601
-24.6214,2.601
-20.679,2.601
-19.6929,2.601
-8.8666,2.601
0.4554,2.601
4.7877,2.601
8.3366,2.601
11.7759,2.601
11.8326,2.601
15.7985,2.601
20.8986,2.601
21.1037,2.601
17.7856,2.601
13.4886,2.601
6.4896,2.601
3.6064,2.601
11.6767,2.601
14.7419,2.601
7.9172,2.601
0.7145,2.601
-2.3906,2.601
-0.4609,2.601
0.337,2.601
-2.9481,2.601
-11.3652,2.601
-13.2725,2.601
-10.2635,2.601
-4.0093,2.601
0.1108,2.601
10.2905,2.601
12.6948,2.601
11.4143,2.601
12.5319,2.601
14.8568,2.601
17.0608,2.601
17.5127,2.601
17.6126,2.601
16.9158,2.601
16.8466,2.601
14.5267,2.601
14.7638,2.601
15.536,2.601
15.727,2.601
2.275,2.601
3.4438,2.601
1.7955,2.601
9.3914,2.601
4.6584,2.601
9.0961,2.601
4.3998,2.601
9.3746,2.601
4.9645,2.601
-13.6767,2.601
4.6305,2.601
9.0155,2.601
3.9005,2.601
2.8433,2.601
12.3311,2.601
20.0696,2.601
52.7945,2.601
22.2212,2.601
23.5996,2.601
26.4161,2.601
25.8602,2.601
26.494,2.601
29.6105,2.601
22.822,2.601
24.8176,2.601
36.9374,2.601
36.9583,2.601
32.5159,2.601
21.0606,2.601
10.4807,2.601
10.1875,2.601
12.5249,2.601
10.5091,2.601
13.2831,2.601
11.3837,2.601
14.063,2.601
15.2456,2.601
11.7968,2.601
15.2788,2.601
89.5553,2.601
21.0339,2.601
9.9171,2.601
-4.0701,2.601
-2.2357,2.601
7.666,2.601
-6.8198,2.601
-0.2603,2.601
-6.2383,2.601
-25.826,2.601
-24.8413,2.601
-19.5855,2.601
-19.5841,2.601
-21.4387,2.601
-23.7021,2.601
-19.0984,2.601
-23.6301,2.601
-28.8795,2.601
-28.5956,2.601
-23.6463,2.601
-23.7207,2.601
-23.9834,2.601
-24.3085,2.601
-10.7097,2.601
-14.4765,2.601
-16.8675,2.601
-16.8549,2.601
-13.9192,2.601
-23.0536,2.601
-21.524,2.601
-22.9109,2.601
-21.3128,2.601
-20.9208,2.601
-23.0037,2.601
-22.6365,2.601
-24.9138,2.601
-26.9708,2.601
-25.6289,2.601
-31.4682,2.601
-32.7239,2.601
-30.9024,2.601
-31.6439,2.601
-30.8177,2.601
-31.6443,2.601
-29.8968,2.601
-31.561,2.601
-28.3484,2.601
-25.5628,2.601
-21.4904,2.601
-15.3026,2.601
-15.1089,2.601
-18.3365,2.601
-17.836,2.601
-22.0858,2.601
-24.5793,2.601
-23.2244,2.601
-14.7037,2.601
-11.1624,2.601
-14.2638,2.601
-17.9398,2.601
-18.5539,2.601
-20.7682,2.601
-29.0641,2.601
-28.7405,2.601
-28.6641,2.601
-30.0765,2.601
-26.8278,2.601
-27.0381,2.601
-18.2563,2.601
0.1499,2.601
10.1866,2.601
-4.3564,2.601
0.0022,2.601
0.4081,2.601
5.17,2.601
18.5231,2.601
23.694,2.601
5.303,2.601
2.7562,2.601
1.2235,2.601
11.626,2.601
-5.2988,2.601
0.0425,2.601
6.9756,2.601
3.899,2.601
-1.3932,2.601
-12.9295,2.601
0.8037,2.601
15.5863,2.601
14.0345,2.601
12.5776,2.601
310.9532,2.601
14.5961,2.601
11.9472,2.601
112.9552,2.601
15.7001,2.601
17.748,2.601
16.242,2.601
17.8901,2.601
22.4655,2.601
22.1232,2.601
25.3052,2.601
24.7445,2.601
42.9897,2.601
46.3279,2.601
25.0731,2.601
21.5904,2.601
40.6841,2.601
19.0655,2.601
16.2895,2.601
15.9546,2.601
15.2976,2.601
14.7607,2.601
14.7396,2.601
16.8439,2.601
18.05,2.601
24.2738,2.601
22.2126,2.601
28.4869,2.601
29.2195,2.601
30.6302,2.601
33.4122,2.601
32.9335,2.601
34.916,2.601
29.1188,2.601
32.4196,2.601
31.9796,2.601
32.2107,2.601
28.493,2.601
29.0332,2.601
25.1633,2.601
18.9787,2.601
11.6297,2.601
-2.5708,2.601
-0.2056,2.601
3.9168,2.601
-0.032,2.601
12.7208,2.601
12.8184,2.601
15.3133,2.601
15.0369,2.601
16.499,2.601
24.7664,2.601
27.4075,2.601
38.156,2.601
27.3974,2.601
5.2695,2.601
-18.7574,2.601
-19.689,2.601
-16.267,2.601
-4.2509,2.601
-8.9313,2.601
-2.3763,2.601
-10.7417,2.601
-7.3873,2.601
0.0119,2.601
1.6187,2.601
4.0219,2.601
11.3835,2.601
14.9828,2.601
19.3418,2.601
22.6038,2.601
26.9077,2.601
29.3146,2.601
29.5023,2.601
29.8088,2.601
32.2769,2.601
33.5949,2.601
51.2298,2.601
50.7345,2.601
23.0435,2.601
-4.6652,2.601
-8.0212,2.601
-12.5801,2.601
-11.2363,2.601
-10.2202,2.601
-9.9151,2.601
-12.8245,2.601
-12.5417,2.601
-14.2795,2.601
-10.3911,2.601
-13.3139,2.601
-17.1108,2.601
-14.1499,2.601
-22.1945,2.601
-24.6207,2.601
-23.6016,2.601
-21.1556,2.601
-20.1911,2.601
-17.6783,2.601
-13.9176,2.601
-4.2026,2.601
0.911,2.601
8.9654,2.601
11.068,2.601
6.9374,2.601
11.1891,2.601
6.6079,2.601
2.4018,2.601
-9.9716,2.601
-5.19,2.601
-13.6754,2.601
-10.8465,2.601
-4.0628,2.601
-13.8614,2.601
-19.9034,2.601
-16.6903,2.601
-13.9925,2.601
-32.987,2.601
-32.8823,2.601
-30.6279,2.601
-27.7774,2.601
-4.8723,2.601
-8.9484,2.601
-12.8835,2.601
29.9813,2.601
27.9158,2.601
24.4041,2.601
35.6382,2.601
25.3985,2.601
22.11,2.601
24.0204,2.601
16.0849,2.601
191.0465,2.601
92.2636,2.601
13.6079,2.601
-8.1036,2.601
-4.8004,2.601
-7.1319,2.601
0.6839,2.601
-12.6318,2.601
-11.7121,2.601
-5.7454,2.601
2.4835,2.601
0.5964,2.601
0.734,2.601
-0.7973,2.601
11.528,2.601
17.9332,2.601
31.0377,2.601
35.1933,2.601
23.8835,2.601
25.0451,2.601
19.5417,2.601
43.1357,2.601
52.1078,2.601
123.206,2.601
60.349,2.601
51.9164,2.601
27.6487,2.601
37.678,2.601
29.2783,2.601
22.6407,2.601
32.0845,2.601
16.6489,2.601
16.0353,2.601
15.2087,2.601
13.4663,2.601
6.308,2.601
0.8506,2.601
2.8832,2.601
12.5925,2.601
15.221,2.601
11.7158,2.601
18.9682,2.601
14.0071,2.601
-10.0943,2.601
-9.1612,2.601
-5.6451,2.601
-20.8594,2.601
-13.0869,2.601
1.0138,2.601
